Disease	DiseaseName	D000006	D000334	D000370	D000377	D000419	D000550	D000647	D000648	D000787	D000788	D000789	D000849	D000855	D000857	D000860	D001037	D001039	D001041	D001044	D001049	D001072	D001184	D001247	D001259	D001264	D001308	D001405	D001416	D001724	D001750	D001766	D001835	D001836	D002032	D002100	D002303	D002375	D002389	D002524	D002558	D002559	D002637	D002639	D002819	D003085	D003117	D003128	D003147	D003221	D003244	D003248	D003303	D003371	D003490	D003638	D003639	D003655	D003693	D003967	D003968	D004172	D004244	D004401	D004408	D004410	D004411	D004412	D004415	D004417	D004418	D004421	D004433	D004438	D004487	D004489	D004614	D004688	D004884	D005130	D005132	D005157	D005158	D005207	D005221	D005222	D005262	D005311	D005316	D005320	D005334	D005335	D005414	D005483	D005683	D005926	D006209	D006212	D006261	D006311	D006312	D006313	D006314	D006315	D006316	D006317	D006319	D006337	D006356	D006396	D006423	D006429	D006456	D006469	D006472	D006606	D006628	D006685	D006732	D006930	D006935	D006939	D006941	D006942	D006948	D006963	D006985	D006987	D007035	D007040	D007088	D007383	D007565	D007805	D007806	D007859	D008569	D008580	D008607	D009041	D009058	D009120	D009122	D009123	D009127	D009128	D009133	D009155	D009207	D009222	D009325	D009437	D009461	D009765	D009767	D009846	D009886	D009912	D010146	D010148	D010149	D010167	D010243	D010264	D010291	D010292	D010468	D010591	D011141	D011304	D011507	D011537	D011595	D011596	D011602	D011681	D011693	D011694	D011695	D011696	D011697	D011782	D012021	D012133	D012135	D012585	D012607	D012640	D012678	D012877	D012892	D012893	D012912	D012913	D013035	D013064	D013342	D013494	D013575	D013651	D013746	D013851	D014008	D014012	D014098	D014103	D014202	D014313	D014474	D014549	D014550	D014717	D014770	D014786	D014826	D014832	D014839	D014840	D014884	D015160	D015354	D015430	D015431	D015746	D015845	D015875	D015877	D016534	D016553	D016857	D017109	D017116	D017246	D017699	D018437	D018458	D018476	D018489	D018496	D018589	D018614	D018771	D018908	D019080	D019462	D019547	D019569	D019575	D019584	D019588	D019591	D019954	D020069	D020233	D020234	D020235	D020236	D020237	D020240	D020250	D020323	D020324	D020335	D020336	D020385	D020567	D020757	D020795	D020820	D020828	D020886	D021501	D023341	D034381	D037061	D041781	D045262	D046088	D046089	D046608	D048949	D050177	D051346	D051474	D052245	D053120	D053158	D053159	D053201	D053202	D053448	D053565	D053584	D053591	D053608	D053609	D054058	D054068	D054160	D054971	D055154	D055665	D055948	D056844	D058447	D058568
D055034	Osteochondrosis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1469285191793817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9881601258922204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5904210228767852	0	0	0	0	0	0	0	0	0	2.9546000006524262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D010018	Osteomalacia	0	0	0	0	2.0650866652283315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.616213710973199	0	0	1.0981383550099495	5.144817707171475	0	0	0	0	0	0	0	0	0	4.398243321425969	0	1.992983371326988	0	0	1.312084812843242	0	0	0	0	0	0	0	1.2285271630622612	0	0	0	7.385505048658483	0	0	0	0	0	0	0	0	0	1.005221681539617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1380131555214292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7350165749565932	0	0	2.2674202170287483	0	0	0	3.644567581392885	0	3.176869417086187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4547117709522501	0	0	0	0	0	2.7163400522181433	0	0	2.2425601797093533	0	3.3130222694115505	0	1.7272802055939829	10.225752387156797	0	0	0	0	0	0.13988282635066876	6.660429213085345	5.2588198571236795	0	0	5.5973288485437225	15.151788597014045	1.992983371326988	1.6778553222664596	0	0.9689427549656968	1.2774792836657665	0	0	0	0	2.360901406839901	0	9.991822188268415	0	0	0	1.482505634153478	0	0	3.674524577662433	0	0	0	4.107419008480921	0	0	0	0	0	4.225834627607069	0	0	0	0	0	0	0	1.1529165610240042	0	0	0	0	19.04965338400517	0	0	0	2.7305823144577674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.000214845524699	0	0	0	0	0	0	0	0	6.361684091507142	0	2.0410781251763237	0	0	0	0	0	0	0	4.431900000978638	12.908884062137208	0	0	0	0	0	0	0	0	0	2.4204273861539285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8035505446228293	0	0	0	0	0	0	0	0	5.527714206685278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D010019	Osteomyelitis	5.750400521918113	0	0	0	2.0650866652283315	0	0	0	0	0	2.2425601797093533	0	0	0	2.0039771434149403	0	0	0	0	3.7531078166834737	0	0	0	1.2196597127769402	0	0	0	51.61178336307218	4.2213928290141	0	1.0981383550099495	4.80182986002671	0	0	1.9947240158047723	0	0	0	0	3.1882981129098096	2.677472489143819	3.298682491069478	0	0	0	0	1.312084812843242	0	1.5089482112769952	0	3.1878309870531183	0	0	0	1.2285271630622612	0	0	0	4.615940655411553	0	4.932495896650428	2.6849428448229578	0	0	0	0	0	0	4.020886726158468	0	0	14.089621623064575	0	14.896952352572052	0	1.8326407212518088	0	0	0	0	23.66794310755491	9.499678381413203	0	2.2760263110428585	0	0	0	0	0	32.803694511014726	20.62416883339462	0	0	0	0	3.2414079382237584	0	13.26846382067836	0.7350165749565932	0	0	2.2674202170287483	0	0	0	3.644567581392885	4.726834262874297	0	2.0858617278032967	0	1.2946323628920158	0	1.6970743635369168	0	0	0	0	4.419252716076209	0	0	0	0	5.037375491120807	0	0	0	3.443922088232765	0	0	0	6.65490960619138	0	0	0	0	0	3.074353853560592	0.9054466840727144	0	0	0	0	1.6565111347057753	0	3.4545604111879653	2.9216435391876563	0	0	0	3.4162592224924198	3.0766282121627184	0.06994141317533438	0	1.75293995237456	0	0	0	27.99787023361291	1.992983371326988	6.711421289065839	0	8.236013417208422	19.162189254986497	7.726414702997732	2.7160362922995573	0	3.229359599707584	0	0	1.248977773533552	0	0	0	2.9650112683069563	0	2.1264372118582675	0	3.9964288414890814	0	0	15.060536364430046	1.4071309430046999	0	1.6392693282712694	2.1694092980737385	0	2.5355007765642417	0.3433219042716397	0.6123572181015575	0	0	0	0	2.734554943125151	0	0	0	0	0	0	0	0	1.9740336225473258	2.7305823144577674	15.084936458546267	0	12.989802131080424	0	6.470117366539452	33.626111611737315	1.5962519431875786	0	0.6634894318679091	0	0	3.37405066170155	0	0	0	0	0	3.0001611341435237	5.939385747031856	0	0	0	0	0	0	0	49.303051709180345	0	8.164312500705293	0	3.095079984077709	0	0	0	0	0	14.773000003262133	8.936919735325757	0	0	31.34067210525934	0	0	0	0	0	0	14.522564316923567	5.2342965598050055	2.8021759676447764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.003547990270655	0	0	0	0	0	0	0	0	0	0	0	0
D010020	Osteonecrosis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00198857170747	0	0	0	0	0	0	0	0	0	0	0	0	5.734642595896907	0	0	0	1.3719513885790602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5939154935265591	0	0	0	1.2285271630622612	0	0	0	0.9231881310823103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.492830446674931	0	0	0	0	0	0	39.44657184592485	0	0	1.1380131555214292	0	0	0	0	0	1.2378752645665936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2946323628920158	0	0	2.5759122889943233	0	0	0	0	0	0	0	0	0	0	0	0	3.443922088232765	0	0	0	0	0	0	0	0	0	0	0.9054466840727144	0	0	0	0	0	0	1.7272802055939829	1.460821769593828	0	1.775070869430331	0	0	6.153256424325438	0	4.995321909814009	0	0	0	0	25.692163273197732	3.985966742653976	5.033565966799379	0	0	2.554958567331533	1.2877357838329555	5.432072584599115	0	0	0	0	0	0	0	0	0	0	1.0632186059291338	0	1.9982144207445407	1.4149055205518302	4.368077216179395	1.3691396694936402	0	0	0	0	0	0.8451669255214139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.461164628915535	0	0	2.597960426216085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.867788909913964	0	0	11.132947160137496	0	0	0	0	0	0	0	0	0	42.841700009460176	1.985982163405724	0	0	0	0	0	0	0	0	0	9.681709544615714	0	0	0	0	0	0	0	0	0	2.2358860726216605	0	0	0	0	0	0	0	1.0455310699864064	0	0	0	4.913366207639191	0	0	0	0	0	0	0	0	8.197716340149961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D010024	Osteoporosis	0	0	0	0	0	0	0	0	2.9053667453817145	0	0	0	9.12630306977093	0	1.00198857170747	0	0	0	0	1.8765539083417369	0	0	10.316096255267682	0	0	0	0	272.96898756469284	7.035654715023501	0	14.275798615129347	126.21952774927351	0	24.87471393008376	5.984172047414317	0	0	0	0	0	0	2.1991216607129846	0	0	2.1347473163728203	0	0	0	1.5089482112769952	0	4.7817464805796766	0	2.6294583021926647	1.7434095875238662	3.685581489186784	0	0	2.083955149532715	5.539128786493863	0	0	5.369885689645916	0	0	0	0	0	6.246156598159888	2.010443363079234	0	0	0	0	22.04748948180664	0	5.497922163755425	0	0	0	1.5078769738954958	3.9446571845924847	1.357096911630458	0	4.552052622085717	0	0	0	0	0	1.8568128968498905	0	0	5.2280242704531865	0	0	0	0	2.653692764135672	2.20504972486978	0	0	2.2674202170287483	0	0	0	1.2148558604642947	0	3.176869417086187	0	0	18.124853080488226	0	0	0	0	4.967444473052483	0	2.2096263580381046	2.3941100778365545	2.1109838219206343	0	0	8.395625818534679	0	0	0	0	0	0	0	0	4.3641353128567495	0	0	0	2.9359952153277997	0	18.108933681454285	0	0	0	0	1.6565111347057753	2.4019328035177634	8.636401027969914	23.373148313501247	0	0	0	9.110024593313119	9.229884636488157	0.2797656527013375	74.09727499557447	3.5058799047491203	0	0	1.865776282847908	79.38219678000836	9.96491685663494	13.422842578131675	0	8.236013417208422	35.76941994264146	6.4386789191647775	1.358018146149779	0	3.229359599707584	0	3.693393061966815	3.746933320600656	1.4659421084818036	0	0	4.447516902460435	0	3.189655817787401	3.674524577662433	0	0	0	19.167955372910964	0	0	0	2.1694092980737385	0	3.380667702085656	1.7166095213581984	2.44942887240623	0	1.4929989098693168	0	2.7601047537240886	0	0	0	0	0	0	11.906033365003234	34.71779492812874	0	0	0	0	1.7393527868282521	0	0	9.705176049809179	2.8021759676447764	6.385007772750313	4.454111986346777	5.307915454943274	0	1.66524481467453	4.217563327126937	0	0	0	2.2560435300466404	41.62731273892946	26.001396495910534	3.3939347125896315	0	0	0	0	3.867788909913964	0	0	82.70189318959285	0	6.12323437552897	0	3.095079984077709	11.51717308395683	0	0	0	0	36.93250000815533	19.859821634057237	0	0	1.9587920065787088	0	0	98.765618695936	34.645514895379684	0	0	2.4204273861539285	8.72382759967501	0	0	0	0	0	3.420099726967134	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8035505446228293	0	0	0	0	0	0	0	4.119360497754206	33.16628524011168	0	0	0	0	0	0	0	4.658473958010402	62.95036272071042	0	0	0	0	0	0	0	0	0	0	9.527668947336457	0	0	0
D015663	Osteoporosis, Postmenopausal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0632192510535368	0	0	0	0	61.93414003568661	0	0	0	34.641772561621266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5939154935265591	0	0	0	0	0	0	0	1.8463762621646207	0	0	2.6849428448229578	0	0	0	0	0	4.164104398773258	0	0	0	0	0	0	0	0	0	0	0	0	1.9723285922962424	0	0	2.2760263110428585	0	0	0	0	0	0.6189376322832968	0	0	2.6140121352265933	0	0	0	0	0.8845642547118906	0	0	0	2.2674202170287483	0	0	0	1.2148558604642947	0	3.176869417086187	0	0	1.2946323628920158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4679976076638996	0	0.9054466840727144	0	0	0	0	0	0	0	2.9216435391876563	0	0	0	5.6937653708206994	0	0	15.818519381077694	0	0	0	0	13.504855053860345	1.992983371326988	0	0	0	0	0	0	0	0	0	3.693393061966815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1694092980737385	0	0.8451669255214139	0.6866438085432793	0	0	0	0	0	0	0	0	0	0	0	0	16.02359765913634	0	0	0	0	0	0	0	3.2350586832697266	2.8021759676447764	3.1925038863751567	0	1.9904682956037272	0	1.66524481467453	1.687025330850775	0	0	0	2.2560435300466404	7.433448703380262	8.000429691049398	1.6969673562948158	0	0	0	0	0	0	0	22.265894320274988	0	4.082156250352647	0	0	5.758586541978415	0	0	0	0	4.431900000978638	2.9789732451085866	0	0	0	0	0	71.51993077981572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6477441991016823	5.527714206685278	0	0	0	0	0	0	0	0	29.62370010386373	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D010490	Pericardial Effusion	0	0	0	0	0	0	0	0	7.263416863454286	0	6.727680539128059	0	3.650521227908373	0	6.011931430244822	0	0	0	0	0	0	0	0	1.2196597127769402	0	0	0	0	1.4071309430046999	0	0	3.4298784714476502	0	0	0	8.571182598222594	0	0	0	0	0	18.692534116060365	0	0	0	0	0	0	0	0	3.1878309870531183	0	3.944187453288997	1.7434095875238662	0	0	0	0	0.9231881310823103	0	0	1.3424714224114789	0	0	0	0	0	0	47.245419032362	3.7522335619897484	0	0	0	9.534049505646113	14.07615869928815	0	0	0	0	0	1.9723285922962424	0	0	2.2760263110428585	0	0	0	0	0	12.378752645665937	7.365774583355222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.726834262874297	0	0	0	0	0	5.091223090610749	2.5759122889943233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9094235419045003	0	0	0	0	0	0.9054466840727144	0	0	0	0	0	0	0	0	0	0	0	1.1387530741641398	0	0	3.3302146065426723	1.75293995237456	0	1.3298472691830825	0	2.3057069604151805	0	0	0	0	1.2774792836657665	1.2877357838329555	0	0	0	2.360901406839901	0	4.995911094134208	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6392693282712694	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9817828550595045	0	0	0	0	0	0	0	0	0	0.9279728292056466	0	0	0	0	0	0	0	1.687025330850775	4.540690922354019	0	9.364001010090425	0	4.4600692220281575	1.0000537113811745	3.3939347125896315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.992991081702862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.4953231482047213	0	0	0	0	0	0	0	0	0	0
D010493	Pericarditis	5.750400521918113	0	0	0	2.0650866652283315	0	0	0	26.148300708435432	3.2659490471398755	8.970240718837413	0	0	0	0	1.810661814533033	0	0	0	1.8765539083417369	0	0	0	0	0	0	0	0	0	0	0	1.3719513885790602	0	0	0	6.428386948666946	0	0	0	0	0	81.36750144638043	0	0	0	0	1.312084812843242	0	3.0178964225539904	0	0	0	7.888374906577994	3.4868191750477324	0	0	0	2.083955149532715	4.615940655411553	0	0	0	0	0	0	0	0	0	25.13054203849043	3.7522335619897484	0	0	0	5.95878094102882	3.5190396748220376	0	0	0	0	0	0	1.357096911630458	0	0	0	0	0	0	0	32.803694511014726	8.838929500026266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.090251394311445	0	0	0	1.2946323628920158	0	3.394148727073833	0	0	0	0	0	0	0	0	0	3.358250327413871	0	0	0	0	0	0	0	0	1.4547117709522501	0	0	0	0	3.074353853560592	0.9054466840727144	0	0	0	0	0	0	3.4545604111879653	0	0	0	0	0	0	0	0.8325536516356681	0	0	1.3298472691830825	0	7.905281007137762	0	0	0	0	0	0	0	0	0	0	0	3.746933320600656	0	0	0	0	0	1.0632186059291338	0	1.9982144207445407	1.4149055205518302	2.1840386080896974	0	0	0	3.2785386565425387	0	0	0	0	0	0	0	0	0	1.3672774715625755	0	0	0	4.4726742825892565	0	0	0	0	0	0	2.154990922649467	0	0	0	0	0	0	0	0	0	1.66524481467453	0.8435126654253875	0	0	0	0	0	1.0000537113811745	1.6969673562948158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4773000003262131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.597960426216085	0	0	0	0	0	0	0	0	0
D010494	Pericarditis, Constrictive	0	0	0	0	2.0650866652283315	0	0	0	5.810733490763428	0	2.2425601797093533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4071309430046999	0	0	0	0	0	0	17.142365196445187	0	0	0	0	0	5.497804151782463	0	0	0	0	0	0	0	0	0	0	3.944187453288997	3.4868191750477324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.21931062466392	3.7522335619897484	0	0	0	17.87634282308646	10.557119024466113	0	0	0	0	1.5078769738954958	0	0	0	2.2760263110428585	0	0	0	0	0	0.6189376322832968	1.4731549166710445	0	10.456048540906373	0	0	0	0	0	0	0	0	0	0	0	0	1.2148558604642947	2.3634171314371484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6791251637069355	0	0	0	0	0	0	0	0	1.4547117709522501	0	0	0	0	0	0.9054466840727144	0	0	0	0	1.6565111347057753	0	0	0	0	0	0	0	0	0	2.4976609549070043	0	0	0	0	0.9881601258922204	0	0	0	0	0	0	0	0	0	2.360901406839901	0	0	1.4659421084818036	0	0	0	0	0	0	1.9982144207445407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4908914275297522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.341000252522606	0	1.4866897406760522	1.0000537113811745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4773000003262131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D016491	Peripheral Vascular Diseases	0	0	0	0	35.10647330888165	0	0	0	43.58050118072572	0	11.212800898546767	0	0	0	5.009942858537349	0	0	0	0	1.8765539083417369	0	0	0	0	0	0	0	1.1469285191793817	1.4071309430046999	0	2.1962767100198994	3.086890624302885	0	0	0	4.285591299111297	0	0	0	0	0	1.0995608303564923	0	0	2.1347473163728203	0	1.312084812843242	0	0	0	0	0	0	8.717047937619329	1.2285271630622612	2.5853020293441618	0	0	1.8463762621646207	0	0	1.3424714224114789	0	0	0	0	0	0	2.010443363079234	0	0	0	2.2999812330780607	22.04748948180664	3.5190396748220376	0	0	0	0	0	0	0	0	2.2760263110428585	0	0	0	0	0	1.2378752645665936	1.4731549166710445	0	0	0	0	0	1.7232881843244452	0.8845642547118906	0	2.2117885210426	0	0	0	0	0	2.429711720928589	2.3634171314371484	0	0	2.082052199386629	2.5892647257840316	2.8835216070987286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7219610441163826	0	0	0	1029.2926857575999	0	0	0	0	0	0	0.9054466840727144	0	0	6.727680539128059	0	0	0	0	2.9216435391876563	0	1.775070869430331	0	1.1387530741641398	0	0.2797656527013375	19.148733987620364	1.75293995237456	0	0	0	23.386456312782546	1.992983371326988	0	3.535169056751921	0.9689427549656968	3.8324378509972994	0	2.7160362922995573	1.3860573662141715	3.229359599707584	0	0	2.497955547067104	0	0	0	0	0	3.189655817787401	0	0	1.4149055205518302	4.368077216179395	0	1.4071309430046999	0	0	4.338818596147477	2.3812066730006465	0.8451669255214139	1.0299657128149189	0	0	2.9859978197386337	3.356920825345602	0	12.30549724406318	0	0	3.0341474330825515	1.4908914275297522	0	0	0	0	0	0	0	0	0	0	1.6175293416348633	0	0	0	1.3269788637358182	0	0	0.8435126654253875	0	0	0	2.2560435300466404	2.9733794813521044	2.0001074227623494	5.090902068884447	0	0	0	0	1.9338944549569816	0	3.110911449294389	1.5904210228767852	0	14.287546876234266	0	0	0	0	0	0	0	0	2.9789732451085866	0	0	0	0	0	0	0	3.7522335619897484	0	2.4204273861539285	3.489531039870004	0	0	0	0	0	0	0	0	2.2358860726216605	0	0	0	0	0	0.7479520787085234	0	1.0455310699864064	12.595425523434052	0	0	0	0	0	0	0	0	0	0	33.16628524011168	0	0	0	0	0	0	0	0	0	0	0	0	0	28.577564688376942	8.197716340149961	0	0	0	0	0	4.881617509324612	0	0
D000039	Peritonsillar Abscess	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.005221681539617	0	0	0	0	0	0	0	0	0	0	0	1.9723285922962424	0	0	1.1380131555214292	0	0	0	0	0	2.4757505291331867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.151824577988647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3293867086307401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.482505634153478	0	0	0	0	0	0	1.3691396694936402	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1529165610240042	0	0	0	0	0	0	0	0	0	4.309981845298934	0	12.989802131080424	0	0	0	0	0	0	0	1.66524481467453	0	0	0	0	0	0	0	0.8484836781474079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D010996	Pleural Effusion	1.4376001304795285	0	0	0	2.0650866652283315	0	0	0	1.4526833726908572	0	2.2425601797093533	0	1.8252606139541865	0	13.025851432197113	0	0	0	0	3.7531078166834737	0	0	0	0	0	0	0	0	1.4071309430046999	0	0	2.05792708286859	0	0	0	2.1427956495556484	0	0	0	0	0	37.38506823212073	0	0	8.538989265491281	0	0	0	0	0	0	0	27.609312173022982	6.973638350095465	0	0	0	0	0.9231881310823103	0	0	0	0	0	0	0	0	2.082052199386629	82.4281778862486	3.7522335619897484	0	0	0	19.66397710539511	0	0	0	0	0	0	0	1.357096911630458	0	2.2760263110428585	0	0	0	5.176903276494116	0	31.565819246448136	10.31208441669731	0	0	0	0	0	1.7232881843244452	1.7691285094237812	0	0	0	0	0	0	0	0	0	0	2.0858617278032967	0	1.2946323628920158	0	5.091223090610749	0	0	0	0	0	0	2.1109838219206343	0	0	10.074750982241614	0	0	0	0	0	0	0	0	7.27355885476125	0	0	0	0	0	1.810893368145429	0	0	0	0	0	0	5.181840616781948	0	0	0	0	1.1387530741641398	0	0	1.6651073032713362	3.5058799047491203	0	0	0	6.5877341726148035	0	1.6778553222664596	0	0	1.2774792836657665	0	1.358018146149779	0	0	0	0	6.2448888676677585	0	0	0	0	0	0	0	1.9982144207445407	1.4149055205518302	2.1840386080896974	4.107419008480921	0	2.4894202576408797	14.753423954441425	0	0	1.690333851042828	0	0.6123572181015575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9877795434519607	0	6.7481013234031	0	0	30.43300328279388	0	1.4866897406760522	6.000322268287047	5.939385747031856	0	0	0	0	1.9338944549569816	0	0	1.5904210228767852	0	0	0	0	0	0	0	0	0	1.4773000003262131	0	0	0	0	0	0	0	0	0	0	0	1.744765519935002	0	0	0	0	0	3.420099726967134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.3300735753094144	0	0	0	0	0	0	20.513910349024552	0	0	0	0	0	4.913366207639191	0	0	0	0	0	0	0
D010997	Pleural Neoplasms	0	0	0	0	0	0	0	0	1.4526833726908572	0	0	0	3.650521227908373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.5877140767175275	0	0	0	0.6859756942895301	0	0	1.9947240158047723	0	0	0	0	0	0	25.289899098199328	0	0	0	0	7.8725088770594525	0	1.5089482112769952	0	0	0	15.776749813155988	1.7434095875238662	0	0	0	0	0.9231881310823103	0	0	0	0	0	0	0	0	0	51.26630575852048	0	0	0	0	1.191756188205764	0	0	0	0	0	0	0	0	0	3.4140394665642875	0	0	0	0	0	5.57043869054967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3634171314371484	0	0	0	1.2946323628920158	0	10.182446181221499	0	0	0	0	4.419252716076209	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4547117709522501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.971271519148978	1.5383141060813592	0	0.8325536516356681	0	0	0	0	7.246507589876282	0	0	0	0	3.8324378509972994	1.2877357838329555	0	0	0	0	0	2.497955547067104	1.4659421084818036	0	0	0	0	0	0	0	0	0	0	0	0	1.6392693282712694	2.1694092980737385	0	0.8451669255214139	0	1.224714436203115	0	0	0	0	0	0	0	0	2.9817828550595045	2.376091572333876	0	0	0	0	0	0	0	0	0	1.6175293416348633	0	0	0	0.6634894318679091	0	0	4.217563327126937	0	0	0	0	0	9.00048340243057	2.545451034442224	0	0	0	0	0	0	0	1.5904210228767852	0	0	3.535169056751921	0	0	0	0	0	0	4.431900000978638	0.992991081702862	0	0	0	0	0	0	0	0	0	4.840854772307857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4980286321774794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
