Symptom	SymptomName	D000039	D000196	D000542	D000787	D000789	D001014	D001022	D001023	D001024	D001145	D001164	D001172	D001195	D001228	D001249	D001250	D001261	D001281	D001607	D001716	D001987	D001991	D002037	D002095	D002177	D002305	D002310	D002311	D002312	D002313	D002639	D002805	D003047	D003139	D003323	D003324	D003327	D003329	D003371	D003440	D003453	D003550	D003920	D003922	D003924	D003926	D004417	D004695	D004696	D004826	D004844	D005203	D006073	D006255	D006332	D006333	D006344	D006345	D006349	D006469	D006491	D006557	D006660	D006973	D006976	D006985	D007012	D007022	D007024	D007251	D007819	D007822	D007826	D007827	D007829	D008133	D008169	D008175	D008478	D008944	D008946	D009058	D009164	D009181	D009202	D009203	D009205	D009298	D009303	D009304	D009362	D009382	D009400	D009617	D009765	D009959	D010003	D010018	D010019	D010020	D010024	D010490	D010493	D010494	D010996	D010997	D010998	D011009	D011020	D011024	D011030	D011081	D011111	D011649	D011654	D011655	D011656	D011657	D011665	D011666	D011928	D012120	D012127	D012128	D012131	D012141	D012214	D012222	D012806	D012829	D012830	D012848	D012852	D012893	D013174	D013586	D013611	D013612	D013613	D013617	D014069	D014123	D014134	D014262	D014263	D014264	D014376	D014397	D014648	D014693	D014826	D014917	D014927	D015207	D015508	D015535	D015663	D016491	D016535	D016706	D016724	D016883	D016918	D017180	D017202	D017544	D017545	D017564	D017565	D017703	D018192	D018376	D018410	D018879	D018880	D020181	D020182	D020215	D020217	D020246	D020370	D024741	D029424	D029481	D045169	D046789	D050197	D053840	D054059	D054537	D054556	D054990	D055008	D055034	D055963	D057767
D013651	Taste Disorders	0	0	0	0	0	0	0	0	0	0	0	38.017465157342016	0	0	4.752183144667752	0	0	2.376091572333876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.376091572333876	2.376091572333876	0	0	0	0	4.752183144667752	23.760915723338762	16.63264100633713	11.880457861669381	0	0	0	0	0	0	0	0	4.752183144667752	0	9.504366289335504	0	0	0	0	0	0	0	23.760915723338762	0	0	0	0	0	4.752183144667752	0	0	0	0	0	0	0	16.63264100633713	0	0	0	0	0	0	0	0	0	9.504366289335504	7.128274717001628	0	0	0	0	0	11.880457861669381	4.752183144667752	0	0	0	0	0	0	0	0	0	2.376091572333876	0	0	2.376091572333876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.128274717001628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.376091572333876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.376091572333876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D013746	Tetany	0	0	0	2.3812066730006465	0	0	0	0	0	4.762413346001293	0	2.3812066730006465	0	0	11.906033365003234	0	0	0	0	0	2.3812066730006465	0	2.3812066730006465	0	7.143620019001941	0	0	2.3812066730006465	0	0	0	0	0	0	0	4.762413346001293	4.762413346001293	0	0	2.3812066730006465	0	4.762413346001293	2.3812066730006465	0	0	0	0	0	0	0	0	0	2.3812066730006465	0	0	0	0	0	0	0	0	0	0	7.143620019001941	0	80.96102688202198	0	2.3812066730006465	2.3812066730006465	0	0	0	11.906033365003234	2.3812066730006465	2.3812066730006465	0	0	2.3812066730006465	2.3812066730006465	0	0	0	0	0	0	2.3812066730006465	0	2.3812066730006465	0	0	0	0	0	0	2.3812066730006465	0	0	19.04965338400517	0	0	11.906033365003234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3812066730006465	0	0	0	2.3812066730006465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.762413346001293	0	0	9.524826692002586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3812066730006465	0	0	0	0	0	0	0	0	0	0	0
D013851	Thinness	0	2.6705996098560565	0	2.6705996098560565	0	0	0	0	0	2.6705996098560565	0	8.01179882956817	0	0	8.01179882956817	0	0	0	0	0	0	0	0	0	5.341199219712113	0	0	2.6705996098560565	0	0	0	0	0	2.6705996098560565	0	13.352998049280286	13.352998049280286	0	0	0	0	13.352998049280286	85.45918751539381	32.04719531827268	181.60077347021183	0	2.6705996098560565	0	2.6705996098560565	0	0	0	0	0	0	13.352998049280286	0	0	0	0	0	0	0	80.11798829568171	0	0	0	5.341199219712113	0	0	0	0	0	0	0	2.6705996098560565	0	10.682398439424226	2.6705996098560565	0	0	0	0	0	0	8.01179882956817	0	0	0	0	0	0	0	0	1711.8543499177326	0	0	0	0	0	34.71779492812874	0	0	0	0	0	0	0	0	0	5.341199219712113	0	0	0	0	0	2.6705996098560565	0	0	0	0	0	0	0	0	2.6705996098560565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.341199219712113	5.341199219712113	0	0	0	0	0	0	0	0	16.02359765913634	0	0	0	0	2.6705996098560565	0	0	2.6705996098560565	2.6705996098560565	0	0	0	0	0	0	5.341199219712113	0	0	8.01179882956817	0	0	0	0	0	0	40.058994147840856	0	0	0	2.6705996098560565	0	0	0	2.6705996098560565	0	0	0	0	0
D020323	Tics	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.722380598840068	0	0	0	0	3.722380598840068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.722380598840068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D014008	Tinea Pedis	0	0	0	0	0	0	0	0	0	0	0	0	0	3.472156088923187	3.472156088923187	0	0	0	0	0	0	0	0	0	13.888624355692748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.472156088923187	10.416468266769561	0	0	0	0	0	0	0	0	3.472156088923187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.472156088923187	34.721560889231874	0	0	0	0	0	0	0	0	0	3.472156088923187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.472156088923187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D014012	Tinnitus	0	0	0	0	0	1.9740336225473258	1.9740336225473258	0	0	13.818235357831282	88.83151301462969	29.610504338209893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.896134490189303	0	1.9740336225473258	1.9740336225473258	0	1.9740336225473258	0	0	1.9740336225473258	0	1.9740336225473258	5.922100867641977	0	0	0	0	0	3.9480672450946517	0	0	1.9740336225473258	0	3.9480672450946517	0	0	0	0	0	0	0	27.636470715662565	0	1.9740336225473258	0	0	3.9480672450946517	1.9740336225473258	0	0	0	1.9740336225473258	0	0	0	1.9740336225473258	0	0	0	0	0	0	0	1.9740336225473258	0	1.9740336225473258	9.87016811273663	0	1.9740336225473258	0	0	0	1.9740336225473258	0	5.922100867641977	0	1.9740336225473258	0	0	0	0	0	0	0	0	3.9480672450946517	0	0	0	3.9480672450946517	0	0	0	0	0	0	0	0	7.896134490189303	1.9740336225473258	0	0	0	3.9480672450946517	0	0	1.9740336225473258	0	0	0	1.9740336225473258	15.792268980378607	0	0	0	0	0	0	0	1.9740336225473258	0	0	0	0	7.896134490189303	13.818235357831282	0	1.9740336225473258	3.9480672450946517	0	1.9740336225473258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.87016811273663	3.9480672450946517	7.896134490189303	0	0	0	0	0	0	0	0	0	0	0	3.9480672450946517	0	0	0	0
D015845	Tonic Pupil	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.857025608655483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.9285128043277413	0	0	0	0	0	0	0	0	15.714051217310965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.9285128043277413	0	0	0	0	0	0	0	3.9285128043277413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D014098	Toothache	0	0	0	16.383493886746603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7305823144577674	0	2.7305823144577674	2.7305823144577674	2.7305823144577674	2.7305823144577674	0	0	0	2.7305823144577674	0	2.7305823144577674	0	0	0	0	0	0	0	2.7305823144577674	0	0	2.7305823144577674	0	0	0	0	0	0	0	5.461164628915535	0	0	0	0	0	2.7305823144577674	0	0	0	0	0	0	0	2.7305823144577674	0	0	0	0	0	2.7305823144577674	0	10.92232925783107	0	0	0	0	0	0	0	0	0	0	0	2.7305823144577674	2.7305823144577674	5.461164628915535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.383493886746603	5.461164628915535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.92232925783107	0	0	0	0	0	0	0	0	0	0	0	0	2.7305823144577674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D014103	Torticollis	4.309981845298934	0	0	0	0	0	0	0	0	0	2.154990922649467	4.309981845298934	0	2.154990922649467	4.309981845298934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.154990922649467	0	0	0	8.619963690597867	0	0	0	0	2.154990922649467	0	0	0	2.154990922649467	0	2.154990922649467	0	2.154990922649467	0	0	0	0	0	0	0	0	0	2.154990922649467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.154990922649467	0	0	0	0	0	2.154990922649467	2.154990922649467	0	0	0	0	0	0	0	0	0	6.464972767948401	2.154990922649467	0	0	0	0	0	0	0	0	15.084936458546267	0	0	0	2.154990922649467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.309981845298934	8.619963690597867	0	0	0	0	0	0	2.154990922649467	2.154990922649467	0	0	0	0	0	0	2.154990922649467	0	0	0	0	0	4.309981845298934	0	0	0	2.154990922649467	2.154990922649467	0	0	0	2.154990922649467	0	0	0	0	0	0	0	0	0	0	0	0	0	23.70490014914413	0	0	0	0	0	0	0	0	2.154990922649467	2.154990922649467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D014202	Tremor	0	0	0	3.4787055736565042	0	0	0	0	0	15.654175081454268	1.7393527868282521	12.175469507797766	0	1.7393527868282521	146.10563409357314	1.7393527868282521	0	3.4787055736565042	0	0	0	12.175469507797766	0	0	0	0	0	0	0	0	0	0	0	3.4787055736565042	0	1.7393527868282521	0	0	3.4787055736565042	0	0	3.4787055736565042	1.7393527868282521	10.436116720969512	6.9574111473130085	0	1.7393527868282521	0	0	0	0	0	0	0	0	3.4787055736565042	0	0	0	0	0	0	0	8.69676393414126	1.7393527868282521	3.4787055736565042	0	1.7393527868282521	15.654175081454268	1.7393527868282521	0	1.7393527868282521	0	0	0	0	0	0	0	0	0	0	0	0	1.7393527868282521	6.9574111473130085	0	0	0	0	0	0	0	0	5.218058360484756	0	0	0	0	0	1.7393527868282521	0	0	0	0	0	0	0	6.9574111473130085	1.7393527868282521	0	0	0	0	1.7393527868282521	0	0	0	0	0	3.4787055736565042	1.7393527868282521	0	0	15.654175081454268	1.7393527868282521	0	0	0	0	0	0	1.7393527868282521	6.9574111473130085	0	0	0	0	0	1.7393527868282521	0	3.4787055736565042	0	0	0	0	0	3.4787055736565042	0	5.218058360484756	0	0	0	0	0	1.7393527868282521	0	0	0	0	0	0	0	17.39352786828252	1.7393527868282521	0	0	0	0	0	0	0	0	0	0	1.7393527868282521	0	1.7393527868282521	0	1.7393527868282521	0	0	1.7393527868282521	0	1.7393527868282521	0	0	0	0	0	0	0	0	0	0	0
D014313	Trismus	12.989802131080424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.19592085243217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.597960426216085	0	0	0	0	0	0	0	0	0	2.597960426216085	0	0	0	0	0	0	51.959208524321696	0	0	2.597960426216085	0	0	0	12.989802131080424	2.597960426216085	0	12.989802131080424	2.597960426216085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.597960426216085	0	2.597960426216085	0	0	0	0	0	0	0	0	0	2.597960426216085	0	0	0	0	0	0	7.7938812786482545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.597960426216085	0	0	0	0	0	2.597960426216085	0	0	0	5.19592085243217	0	0	0	0	0	0	0	0	0	0	0	2.597960426216085	0	0	0	0
D014474	Unconsciousness	0	0	0	0	0	1.8559456584112928	0.9279728292056466	0	0.9279728292056466	14.847565267290346	1.8559456584112928	0	0	0	5.567836975233879	0	0	0.9279728292056466	0	0	0	0	1.8559456584112928	0	0	0.9279728292056466	0	0	0.9279728292056466	0	0	0	0	0.9279728292056466	0	1.8559456584112928	1.8559456584112928	0	1.8559456584112928	0	0.9279728292056466	0	1.8559456584112928	7.423782633645173	0	1.8559456584112928	1.8559456584112928	0	0	0	0	0	0	0	0	1.8559456584112928	0	0	0	0	0	0	0	6.495809804439527	2.78391848761694	5.567836975233879	0	10.207701121262113	4.639864146028233	3.7118913168225856	0	0	0	0	0	3.7118913168225856	0	1.8559456584112928	0.9279728292056466	0	0	0	0.9279728292056466	0	0.9279728292056466	8.35175546285082	0.9279728292056466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9279728292056466	0	0	0	0	0	0	0	0	0	0.9279728292056466	0	0	1.8559456584112928	4.639864146028233	0	0	0.9279728292056466	0	0.9279728292056466	4.639864146028233	0	1.8559456584112928	16.70351092570164	0.9279728292056466	0	0	0	0	0	0.9279728292056466	0.9279728292056466	0.9279728292056466	0	0	0	0	0	0.9279728292056466	0	0	0	0.9279728292056466	0	0	0	0.9279728292056466	0	6.495809804439527	0	0	0	0	0	0	0	0	0	0.9279728292056466	0	3.7118913168225856	0	1.8559456584112928	0.9279728292056466	0	0.9279728292056466	0	0	0	0	0	0.9279728292056466	0	0.9279728292056466	0	0	0.9279728292056466	0.9279728292056466	0	0	0	0	0	0	0	0.9279728292056466	0	0	0	0	0	0	0	0	0
D001750	Urinary Bladder, Neurogenic	0	0	0	0	0	0	0	0	0	0	4.1565142568361555	2.0782571284180773	0	0	2.0782571284180773	0	0	0	0	0	0	0	0	0	4.1565142568361555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.469542770508466	31.173856926271164	8.313028513672311	2.0782571284180773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.391285642090386	0	0	0	0	29.095599797853083	2.0782571284180773	0	0	0	0	0	0	0	4.1565142568361555	0	0	0	0	0	2.0782571284180773	0	0	0	0	0	0	2.0782571284180773	0	0	0	4.1565142568361555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0782571284180773	0	0	0	2.0782571284180773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0782571284180773	0	0	0	0	0	0	0	0	0	0	2.0782571284180773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D053201	Urinary Bladder, Overactive	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.543332367391082	0	0	0	3.543332367391082	0	7.086664734782164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.629997102173244	0	0	0	0	0	0	0	0	0	0	0	3.543332367391082	0	0	0	0	0	0	0	0	0	3.543332367391082	0	0	0	0	0	0	0	0	10.629997102173244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D014549	Urinary Incontinence	0	0	0	1.6175293416348633	0	0	0	0	0	4.852588024904589	6.470117366539452	3.2350586832697266	0	1.6175293416348633	1.6175293416348633	0	0	0	0	0	0	0	0	0	4.852588024904589	0	0	0	0	0	0	0	0	3.2350586832697266	0	1.6175293416348633	0	0	9.705176049809179	0	0	9.705176049809179	8.087646708174317	6.470117366539452	19.410352099618358	0	0	0	0	0	0	0	1.6175293416348633	1.6175293416348633	0	3.2350586832697266	0	0	0	0	0	0	1.6175293416348633	11.322705391444044	0	1.6175293416348633	0	1.6175293416348633	63.08364432375967	0	0	0	0	0	0	0	0	1.6175293416348633	0	0	0	0	0	0	0	0	0	0	1.6175293416348633	0	0	3.2350586832697266	0	1.6175293416348633	59.848585640489944	0	1.6175293416348633	0	6.470117366539452	0	9.705176049809179	0	0	0	0	1.6175293416348633	0	0	0	0	0	0	0	0	0	1.6175293416348633	0	0	0	0	0	3.2350586832697266	0	0	0	3.2350586832697266	0	0	1.6175293416348633	1.6175293416348633	0	0	0	17.792822757983497	0	0	0	0	0	0	0	1.6175293416348633	0	0	0	0	0	0	3.2350586832697266	0	3.2350586832697266	0	0	0	0	1.6175293416348633	3.2350586832697266	1.6175293416348633	0	0	0	0	0	1.6175293416348633	3.2350586832697266	0	0	0	0	0	0	0	0	0	0	3.2350586832697266	0	0	0	1.6175293416348633	0	0	3.2350586832697266	0	0	0	0	0	0	0	0	0	0	0	0	0
D014550	Urinary Incontinence, Stress	0	5.604351935289552	0	0	0	0	0	0	0	0	0	2.8021759676447764	0	0	2.8021759676447764	0	0	0	0	0	0	0	0	0	2.8021759676447764	0	0	0	0	0	0	0	0	0	0	0	0	0	67.25222322347463	0	0	5.604351935289552	0	0	5.604351935289552	0	8.406527902934329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8021759676447764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75.65875112640894	0	0	0	33.626111611737315	0	2.8021759676447764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8021759676447764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8021759676447764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D053202	Urinary Incontinence, Urge	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.127845706948232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.127845706948232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D053584	Urinoma	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.513910349024552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D052245	Usher Syndromes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.763834473668228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D014717	Vertigo	0	0	0	17.558771375063365	0	6.385007772750313	3.1925038863751567	0	1.5962519431875786	41.50255052287704	6.385007772750313	23.94377914781368	0	0	6.385007772750313	0	0	7.981259715937893	0	0	0	1.5962519431875786	4.788755829562736	0	0	0	0	0	1.5962519431875786	0	0	0	0	6.385007772750313	0	19.155023318250944	19.155023318250944	0	3.1925038863751567	0	0	0	15.962519431875785	1.5962519431875786	1.5962519431875786	0	3.1925038863751567	0	0	0	0	0	1.5962519431875786	0	1.5962519431875786	4.788755829562736	1.5962519431875786	0	0	0	0	0	0	84.60135298894167	1.5962519431875786	6.385007772750313	0	20.75127526143852	20.75127526143852	4.788755829562736	0	0	0	0	0	1.5962519431875786	0	17.558771375063365	0	3.1925038863751567	0	0	0	1.5962519431875786	1.5962519431875786	4.788755829562736	4.788755829562736	1.5962519431875786	6.385007772750313	0	0	0	0	0	4.788755829562736	0	11.173763602313052	0	1.5962519431875786	0	6.385007772750313	0	0	0	0	0	0	4.788755829562736	0	0	0	1.5962519431875786	0	0	0	1.5962519431875786	0	0	0	0	0	0	0	0	3.1925038863751567	6.385007772750313	0	0	3.1925038863751567	1.5962519431875786	0	4.788755829562736	7.981259715937893	11.173763602313052	0	0	0	0	0	0	0	3.1925038863751567	0	0	0	0	6.385007772750313	35.11754275012673	0	1.5962519431875786	0	0	1.5962519431875786	0	0	0	3.1925038863751567	0	0	0	0	0	0	1.5962519431875786	0	0	1.5962519431875786	0	0	0	0	0	0	1.5962519431875786	0	0	0	11.173763602313052	19.155023318250944	3.1925038863751567	0	0	0	0	0	0	0	1.5962519431875786	0	1.5962519431875786	0	3.1925038863751567	0	0	0	0
D014770	Virilism	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2270559931733884	0	0	0	0	0	0	0	0	0	0	2.2270559931733884	2.2270559931733884	0	0	0	0	0	2.2270559931733884	2.2270559931733884	4.454111986346777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.49761592490727	0	0	0	0	0	0	0	2.2270559931733884	0	0	0	2.2270559931733884	0	4.454111986346777	0	0	0	0	0	0	0	2.2270559931733884	0	0	0	0	0	0	0	0	13.36233595904033	0	0	0	0	0	4.454111986346777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D014786	Vision Disorders	0	0	0	1.3269788637358182	0	0	0.6634894318679091	0	0.6634894318679091	9.288852046150726	17.914214660433547	7.298383750547	0	8.625362614282817	1.3269788637358182	0	0	2.6539577274716364	0	0	0	0	0.6634894318679091	0	1.9904682956037272	0	0	0.6634894318679091	0.6634894318679091	0	0	0	0.6634894318679091	1.3269788637358182	0	1.9904682956037272	1.9904682956037272	0	1.9904682956037272	0	6.63489431867909	2.6539577274716364	13.933278069226091	31.18400329779173	33.837961025263354	0.6634894318679091	0	0	2.6539577274716364	0	4.644426023075363	0	0.6634894318679091	0.6634894318679091	0	1.9904682956037272	1.9904682956037272	0	0.6634894318679091	0	0	0	5.307915454943274	37.155408184602905	0	1.9904682956037272	0	3.3174471593395456	3.3174471593395456	1.9904682956037272	0	0	0	0	0	0	0	14.596767501094	0	0.6634894318679091	0	0	0.6634894318679091	4.644426023075363	0.6634894318679091	1.9904682956037272	0.6634894318679091	0.6634894318679091	9.952341478018637	0	1.3269788637358182	0.6634894318679091	0	0.6634894318679091	6.63489431867909	0	0	0	0.6634894318679091	0	5.307915454943274	0	0	0	0	0.6634894318679091	0	0	0	0	0	0.6634894318679091	12.606299205490274	0	0	1.3269788637358182	0	0	0	0	1.3269788637358182	0	1.3269788637358182	0	2.6539577274716364	1.3269788637358182	0.6634894318679091	0	1.3269788637358182	0.6634894318679091	0.6634894318679091	0	21.23166181977309	5.307915454943274	0	0	0	0	0	0	0.6634894318679091	1.3269788637358182	0	0	0	0	3.9809365912074544	15.923746364829814	7.298383750547	0.6634894318679091	0	0	0	0.6634894318679091	0.6634894318679091	0.6634894318679091	1.9904682956037272	1.3269788637358182	0	0.6634894318679091	0	1.3269788637358182	0.6634894318679091	0	0.6634894318679091	0	0	0	1.3269788637358182	0	0	0	0	0	0	0.6634894318679091	0	1.9904682956037272	0.6634894318679091	3.9809365912074544	0.6634894318679091	0	0.6634894318679091	0	0	0	0	0	0	1.3269788637358182	0	0.6634894318679091	0	0	0	0
